상권_코드,상권명,총_유동인구,야간_17_24시,야간_18_01시,야간_19_02시,최적야간구간_17-24시,최고요일_수,주말_평균,주중_평균
3110419,수락산디자인거리,1354635,463882,430025.9166666667,396169.8333333333,463882,184863,210025.0,186917.0
3110418,광운대학교 남단,798069,231981,232623.66666666663,233266.3333333333,231981,116363,110093.5,115576.8
3110417,월계역 3번,368846,96818,110068.75,123319.5,96818,53358,52674.0,52700.0
3110416,노원초등학교,846280,263969,259484.5833333333,255000.16666666663,263969,117069,129077.5,117625.2
3110415,수락산역 4번,1875986,572679,564726.8333333334,556774.6666666666,572679,260557,286476.5,260606.6
3110414,장석교회,229359,65546,67171.33333333333,68796.66666666666,65546,32914,33219.0,32584.4
3110413,누원고등학교,137762,43968,42527.5,41087.0,43968,19281,20338.0,19417.6
3110412,창동중학교,143418,42343,40594.916666666664,38846.83333333333,42343,20157,21632.0,20030.6
3110411,도봉역 3번,462925,144781,138517.5,132254.0,144781,66246,65495.5,66386.8
3110410,방학역 2번,728269,244047,229732.25,215417.5,244047,103646,105082.0,103621.0
3110409,창동역 2번,897861,293651,276970.3333333333,260289.66666666663,293651,124272,138282.0,124259.4
3110408,가인초등학교,429568,148343,136782.08333333334,125221.16666666666,148343,59057,66253.5,59411.8
3110407,도봉역 2번,954586,273811,279848.5,285886.0,273811,133756,141936.5,134142.2
3110406,도봉산역 1번,276137,82184,80157.5,78131.0,82184,37919,43456.0,37845.2
3110405,방학역 1번,2001921,564004,590299.1666666666,616594.3333333333,564004,281866,299314.0,280658.8
3110404,신창초등학교,4287018,1232982,1272388.0,1311794.0,1232982,600308,644975.0,599413.8
3110403,방학1동주민센터,1684994,499679,504773.5833333333,509868.1666666666,499679,238021,248706.0,237516.4
3110402,도봉구 정병원,930201,282931,276544.8333333333,270158.6666666666,282931,130972,138690.5,130563.4
3110401,도봉구민회관,201484,72767,67046.41666666667,61325.83333333333,72767,28096,30078.5,28265.8
3110400,도봉구보건소,1444166,432718,434302.4166666667,435886.8333333333,432718,207238,202422.0,207864.8
3110399,창2동주민센터,1524949,438449,454756.5833333333,471064.1666666666,438449,212813,229634.0,213135.8
3110398,쌍문2동우체국,813576,239400,245765.3333333333,252130.66666666663,239400,115760,117391.5,115758.6
3110397,도봉산입구,1816073,522072,531629.6666666666,541187.3333333333,522072,253061,277531.0,252202.6
3110396,쌍문역1번(쌍리단길),1062604,322224,322961.3333333333,323698.6666666666,322224,151874,153239.5,151225.0
3110395,신한은행 방학동지점,270617,96237,89342.5,82448.0,96237,38007,40326.5,37992.4
3110394,방학중학교,707967,214645,216411.25,218177.5,214645,99692,105478.5,99402.2
3110393,국민은행방학지점,56221,19863,17678.416666666668,15493.833333333332,19863,7902,8654.0,7782.4
3110392,발바닥공원,138574,46636,44142.333333333336,41648.666666666664,46636,18807,22068.5,18888.0
3110391,샘말어린이공원,574479,150528,161264.83333333334,172001.66666666666,150528,80506,87746.0,79797.4
3110390,방학초등학교,1162826,384216,370118.6666666667,356021.3333333333,384216,159769,182323.0,159636.2
3110389,한일병원,367995,118159,109909.58333333331,101660.16666666666,118159,51371,55720.5,51310.8
3110388,도봉우체국,590981,170766,175812.33333333334,180858.66666666663,170766,83970,86013.5,83791.0
3110387,쌍문초등학교,1396705,406599,416470.5833333333,426342.1666666666,406599,193305,213333.5,194007.8
3110386,연산군묘,27019,8067,7573.833333333333,7080.666666666666,8067,3565,4638.5,3548.0
3110385,효문고등학교,155274,41313,45419.25,49525.5,41313,22023,22575.5,22024.6
3110384,문이교,97815,33627,31835.666666666668,30044.333333333332,33627,13405,15453.0,13381.8
3110383,덕성여대시반거리,333036,100055,95569.08333333331,91083.16666666666,100055,47530,47379.0,47655.6
3110382,솔밭공원역 1번,499179,157416,148153.0,138890.0,157416,70246,74707.0,69953.4
3110381,번동주공2단지,370295,107794,106052.33333333331,104310.66666666666,107794,51536,56559.0,51435.6
3110380,강북문화정보도서관,837118,226023,237730.8333333333,249438.66666666663,226023,115920,129050.0,115803.2
3110379,KT&G 북부지사,126375,34403,35686.333333333336,36969.666666666664,34403,17277,20009.0,17271.0
3110378,송중동주민센터,879774,262387,272173.1666666667,281959.3333333333,262387,124551,128280.0,124642.4
3110377,미아사거리역 3번,744320,245078,228920.5,212763.0,245078,106181,105486.5,106670.0
3110376,수송초등학교,3765029,1093076,1126054.25,1159032.5,1093076,534506,547860.5,533861.8
3110375,서울북부고용노동지청,415231,109808,117435.41666666666,125062.83333333331,109808,58371,62119.5,58198.8
3110374,송중초등학교,2926990,823420,858588.1666666666,893756.3333333333,823420,419541,418145.5,418140.2
3110373,수유역 2번,1592808,453666,465738.0833333333,477810.1666666666,453666,225567,232366.0,225615.2
3110372,강북중학교,1137492,340093,338188.5833333333,336284.1666666666,340093,160380,166913.0,160732.6
3110371,삼양입구사거리,885099,261714,258701.66666666663,255689.3333333333,261714,125429,128607.5,125576.6
3110370,도봉세무서,2080585,689376,655380.0833333334,621384.1666666666,689376,302194,284136.0,302463.0
3110369,성신여대운정그린캠퍼스,1223973,363585,371694.3333333333,379803.6666666666,363585,171970,181212.0,172310.0
3110368,송천초등학교,2536252,736330,758493.9166666666,780657.8333333333,736330,355869,380079.0,355218.4
3110367,강북구청,1515454,511530,491381.4166666667,471232.8333333333,511530,216003,217089.0,216255.6
3110366,광산사거리,700340,211640,214241.41666666663,216842.8333333333,211640,99660,101293.5,99550.8
3110365,미아역 5번,1903299,527069,556037.6666666666,585006.3333333333,527069,270487,279022.5,269050.8
3110364,미아역 8번,1909624,580990,584783.8333333334,588577.6666666666,580990,269870,276217.5,271437.8
3110363,송천동주민센터,439689,132611,133455.58333333334,134300.16666666666,132611,62090,64544.0,62120.6
3110362,우이천 계성교,1501729,417309,445135.3333333333,472961.6666666666,417309,212877,217146.0,213487.2
3110361,삼양사거리역 1번,1035936,297311,308717.0833333333,320123.1666666666,297311,146569,152752.0,146085.8
3110360,수유초등학교,1709880,506411,516152.1666666666,525893.3333333333,506411,240475,252704.0,240894.2
3110359,수유시장옆,1256063,348944,370400.0,391856.0,348944,174914,188953.5,175631.2
3110358,인수동 우편취급국,1197351,333047,345899.5833333333,358752.1666666666,333047,170289,173827.0,169939.4
3110357,가오리역 1번,1090883,386296,363100.8333333333,339905.6666666666,386296,156054,156547.0,155557.6
3110356,덕수교,1002944,287509,300383.0833333333,313257.1666666666,287509,140470,151006.0,140185.8
3110355,삼양사거리역 2번,1213707,368821,371587.5,374354.0,368821,171453,179531.5,170928.8
3110354,삼각산119안전센터,97369,32212,29600.666666666668,26989.333333333332,32212,13607,14880.0,13522.0
3110353,수유동우체국,843910,264191,262740.6666666667,261290.3333333333,264191,118440,126698.0,118102.8
3110352,수유1동주민센터,1592041,455228,471991.1666666666,488754.3333333333,455228,224002,234013.0,224803.2
3110351,수유북부시장옆,947800,257743,270669.5,283596.0,257743,134310,139556.5,133737.4
3110350,가오리역 2번,817975,244754,248024.25,251294.5,244754,116682,120018.0,115587.2
3110349,화계역 2번,583207,134065,146534.0,159003.0,134065,82037,88484.0,81247.4
3110348,강북문화예술회관,1845818,537471,549297.3333333334,561123.6666666666,537471,259853,273549.5,259743.8
3110347,구세군강북종합사회복지관,240554,65535,70375.0,75215.0,65535,33279,36690.5,33434.0
3110346,4.19민주묘지역 2번,519963,159569,157513.41666666666,155457.8333333333,159569,71769,79552.0,72172.2
3110345,솔밭공원역 2번,715068,198577,206742.66666666663,214908.3333333333,198577,100832,106916.5,100246.8
3110344,화계중학교,279912,76290,79708.33333333333,83126.66666666666,76290,40478,40482.0,39790.0
3110343,무너미어린이공원,996422,286912,298707.25,310502.5,286912,138908,151452.0,138704.0
3110342,국립재활원,1095268,300400,320396.5833333333,340393.1666666666,300400,154046,163280.5,153741.6
3110341,북한산우이역 2번,294546,71130,77108.33333333333,83086.66666666666,71130,39925,47137.5,40054.0
3110340,인수중학교,307599,89395,91021.33333333331,92647.66666666666,89395,43403,46018.5,43112.2
3110339,국립4.19민주묘지,21973,5888,6336.083333333333,6784.166666666666,5888,3089,3294.0,3076.8
3110338,인수초등학교,193310,47625,52416.25,57207.5,47625,26997,29069.5,27034.8
3110337,아카데미하우스,512491,150162,149892.75,149623.5,150162,70763,80613.0,70253.2
3110336,석관고등학교,567409,155628,164047.83333333334,172467.66666666666,155628,80248,83992.5,79884.8
3110335,석계역 7번,1374849,426169,423224.0833333333,420279.1666666666,426169,193342,201051.5,194548.8
3110334,석관중앙교회,2034588,556031,584986.6666666666,613942.3333333333,556031,287472,298598.5,287478.4
3110333,돌곶이역 5번,953776,277963,280287.0833333333,282611.1666666666,277963,136653,135629.5,136503.6
3110332,돌곶이역 3번,238477,72841,71136.16666666667,69431.33333333333,72841,34123,34100.5,34055.4
3110331,돌곶이역 8번,1179112,328523,349270.3333333333,370017.6666666666,328523,170533,166878.5,169071.0
3110330,돌곶이역 1번,883809,280573,266318.4166666667,252063.8333333333,280573,126486,126440.0,126185.4
3110329,우리은행체육관,370847,99997,107900.66666666666,115804.33333333331,99997,52652,53355.5,52827.2
3110328,상월곡역 3번,835742,240433,247733.25,255033.5,240433,115669,124725.0,117258.4
3110327,상월곡역 2번,1515975,471879,459934.25,447989.5,471879,216104,219870.0,215246.6
3110326,장위동성당,345105,91991,97239.08333333331,102487.16666666666,91991,47966,52112.5,48176.4
3110325,장곡초등학교,867430,263214,268687.0,274160.0,263214,124316,124702.5,123605.4
3110324,월곡역 4번,154998,56003,51561.416666666664,47119.83333333333,56003,22121,22360.0,22055.8
3110323,상월곡역 1번,1512245,460499,464512.8333333333,468526.6666666666,460499,214837,221963.0,213664.0
3110322,장위1동주민센터,968019,249229,274612.6666666667,299996.3333333333,249229,136534,142725.0,136513.8
3110321,동덕여대,35632,8850,9781.916666666666,10713.833333333332,8850,4976,5468.5,4939.0
3110320,KB국민은행 종암동지점,219659,60845,60611.416666666664,60377.83333333333,60845,31649,30747.0,31633.0
3110319,종암동주민센터,1268237,429893,413204.9166666667,396516.8333333333,429893,178346,189224.5,177957.8
3110318,KT월곡지사,510731,163475,155516.0,147557.0,163475,71543,76110.0,71702.2
3110317,종암중학교,606592,179089,177569.0,176049.0,179089,88011,85930.0,86946.2
3110316,숭곡초등학교,3787922,1150276,1134612.5,1118949.0,1150276,538833,552689.5,536508.6
3110315,종암아이파크2차,1549627,451318,456889.5,462461.0,451318,218246,229765.5,218019.2
3110314,종암경찰서,774154,250870,232082.41666666663,213294.8333333333,250870,110972,110260.0,110726.8
3110313,안암역 3번,1238894,412456,393006.4166666667,373556.8333333333,412456,185621,159312.0,184054.6
3110312,안암역 2번,554224,164286,158751.66666666666,153217.3333333333,164286,85172,67257.5,83941.8
3110311,종암아이파크2차후문,267934,64940,71710.08333333333,78480.16666666666,64940,37504,40251.5,37486.2
3110310,길음역 10번,84993,26676,25577.25,24478.5,26676,12175,12266.5,12092.4
3110309,대광초등학교,287537,84346,81685.33333333333,79024.66666666666,84346,42115,38677.0,42036.4
3110308,길음역 8번,790562,257828,240757.33333333337,223686.66666666663,257828,109264,121644.0,109454.6
3110307,길음역 7번,756402,247628,228931.91666666663,210235.8333333333,247628,107991,110006.5,107277.6
3110306,미아초등학교,146070,46567,43343.416666666664,40119.83333333333,46567,20017,22744.0,20115.8
3110305,보문역 5번,2110109,597757,609264.6666666666,620772.3333333333,597757,303748,299108.0,302378.4
3110304,보문역 4번,995792,302445,294466.0,286487.0,302445,142912,141568.5,142531.0
3110303,성신여대입구역 1번,1485714,428726,440616.3333333333,452506.6666666666,428726,212312,214832.0,211210.0
3110302,보문역 8번,632529,171835,181265.91666666663,190696.8333333333,171835,90959,89671.0,90637.4
3110301,성신여대입구역 7번,1262203,355612,364875.0833333333,374138.1666666666,355612,179688,185113.5,178395.6
3110300,삼선동주민센터,3173185,1001563,976667.8333333334,951772.6666666666,1001563,456130,449003.0,455035.8
3110299,정릉역 1번,2365439,728637,722644.1666666666,716651.3333333333,728637,331285,354909.5,331123.8
3110298,솔숲어린이공원,286804,92387,90096.41666666669,87805.83333333333,92387,39282,45742.5,39063.6
3110297,경동고등학교,2055683,606271,616994.25,627717.5,606271,292778,295004.0,293135.4
3110296,성신여대입구역 4번,736965,231696,221510.0,211324.0,231696,103131,111238.5,102897.2
3110295,정릉우체국,1025740,309573,308575.5,307578.0,309573,145289,150854.0,144806.4
3110294,서경대학교,1738068,507391,522146.25,536901.5,507391,243734,260583.5,243380.0
3110293,삼선중학교,1541498,470772,457139.4166666667,443506.8333333333,470772,221398,220574.0,220070.0
3110292,정릉역 2번,284926,85018,86458.0,87898.0,85018,40947,40553.0,40764.2
3110291,한성대입구역 3번,2578378,776466,781036.25,785606.5,776466,368035,368435.0,368301.8
3110290,북한산보국문역 1번,204821,59433,58599.583333333336,57766.166666666664,59433,29048,30159.0,28901.0
3110289,북한산보국문역 2번,1309665,410221,413578.0,416935.0,410221,184768,192309.5,185009.4
3110288,동구여중,287674,87402,85353.58333333333,83305.16666666666,87402,41148,40836.5,41200.2
3110287,정릉3동주민센터,267405,68740,75368.75,81997.5,68740,38755,37894.0,38323.4
3110286,한성대입구역 5번,675497,208012,205406.5,202801.0,208012,97389,95343.5,96962.2
3110285,홍대부중,193872,52192,54670.33333333333,57148.666666666664,52192,27801,27505.5,27772.0
3110284,정릉북한산국립공원입구,93486,27008,27571.75,28135.5,27008,12834,14524.0,12887.6
3110283,성북초등학교앞,166207,52817,51081.833333333336,49346.666666666664,52817,24354,23086.5,24007.2
3110282,국민대학교앞,38500,11005,11179.916666666666,11354.833333333332,11005,5313,5981.5,5307.0
3110281,길상사,77033,20492,21110.916666666668,21729.833333333332,20492,10868,11416.0,10839.6
3110280,북정마을,198035,50280,54374.166666666664,58468.33333333333,50280,28151,29103.0,27966.0
3110279,신내역 2번,14435,4358,3762.9166666666665,3167.8333333333335,4358,1953,2319.5,1959.0
3110278,망우본동주민센터,1516602,453828,442527.0833333333,431226.1666666666,453828,213420,228149.5,212060.6
3110277,러스크서울병원,1511483,466431,466584.25,466737.5,466431,215886,216181.5,215824.0
3110276,신내IC북측,53589,17729,17285.166666666668,16841.333333333332,17729,7471,8027.0,7507.2
3110275,하나은행 망우동지점,394101,138790,125974.58333333331,113159.16666666666,138790,54666,59717.0,54933.6
3110274,서일대학교,1415597,391327,411986.9166666666,432646.8333333333,391327,198907,212158.0,198256.6
3110273,장스여성병원,664920,201875,200508.0,199141.0,201875,95244,95104.0,94942.0
3110272,신내1동주민센터,1383379,450776,430554.1666666667,410332.3333333333,450776,190922,214009.5,191071.6
3110271,신내역 1번,41803,15168,13389.166666666666,11610.333333333334,15168,5952,5948.0,5981.4
3110270,혜원여고,416039,113635,119443.91666666666,125252.83333333331,113635,59992,58192.0,59931.0
3110269,용마문화복지센터,504635,155251,152024.5,148798.0,155251,71450,74204.0,71245.0
3110268,망우3동주민센터,781373,207303,221322.41666666663,235341.8333333333,207303,109865,115656.0,110012.0
3110267,망우역 2번,1712621,482931,498219.5833333333,513508.1666666666,482931,237181,265166.0,236458.0
3110266,면목동우체국,1692713,459755,489365.0833333333,518975.1666666666,459755,236157,254883.0,236590.2
